id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
144441611,2022-12-16 11:18:41+13:00,2022-12-16,2022-12-15 22:18:41 UTC,Wellington,3009611,awhesian,Awhesian,2022-12-15 22:19:27 UTC,2024-08-10 20:34:50 UTC,research,CC0,https://www.inaturalist.org/observations/144441611,,https://static.inaturalist.org/sounds/573324.m4a?1671142769,"","",2,0,false,3,"Auckland, NZ",-37.0186576575,174.5893277503,74,,,,28447,obscured,open,true,,,"",Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
145032381,2022-12-25 21:34:18,2022-12-25,2022-12-25 08:34:18 UTC,Wellington,6281032,hogie83,,2022-12-25 08:48:34 UTC,2024-08-05 18:39:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145032381,,https://static.inaturalist.org/sounds/576188.m4a?1671958117,"",,2,0,false,2,"Far North, NZ-NO, NZ",-35.25702264,174.11910677,3,,,,3,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
145414990,2022-12-18 20:31:00+10:30,2022-12-18,2022-12-18 10:01:00 UTC,Wellington,2775274,mangoparker,Mango parker,2022-12-30 09:54:28 UTC,2024-08-10 07:56:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145414990,,https://static.inaturalist.org/sounds/578477.m4a?1672394072,"","",2,0,false,3,"North Island, Muriwai Beach, Auckland, NZ",-36.8242630223,174.4386435395,3,,,,3,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
145415104,2022-12-25 18:37:37+10:30,2022-12-25,2022-12-25 08:07:37 UTC,Wellington,2775274,mangoparker,Mango parker,2022-12-30 09:58:33 UTC,2024-07-29 15:00:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145415104,,https://static.inaturalist.org/sounds/578479.m4a?1672394315,"","",2,0,false,3,"Te Ika-a-Māui/North Island, Manutūkē, Gisborne, NZ",-38.6623696691,177.8995191724,3093,,,,3093,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
146521431,2022-11-22 23:50:00,2022-11-22,2022-11-22 10:50:00 UTC,Wellington,632152,noahfenwick,Noah Fenwick,2023-01-14 10:36:40 UTC,2024-08-05 19:51:28 UTC,research,,https://www.inaturalist.org/observations/146521431,,https://static.inaturalist.org/sounds/584517.m4a?1673692604,"","Nest site, agitated",1,0,false,2,"Picton 7282, New Zealand",-41.1769039085,174.235483557,171,,,,171,,open,false,gps,gps,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
146949252,2023-01-18 01:10:00,2023-01-18,2023-01-17 12:10:00 UTC,Wellington,135242,pgtips91,Paul Taylor,2023-01-20 10:30:57 UTC,2024-07-29 18:22:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146949252,,https://static.inaturalist.org/sounds/586594.wav?1674210667,"",I recorded the usual hunting calls. ,1,0,false,2,"Rodney, NZ-AU, NZ",-36.6832678532,174.5799906177,10,,,,28505,obscured,open,true,gps,gps,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
147022321,2023-01-12 10:30:00,2023-01-12,2023-01-11 21:30:00 UTC,Wellington,3559418,entoglitch,George Gibbs,2023-01-21 12:33:34 UTC,2024-08-04 16:55:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/147022321,,https://static.inaturalist.org/sounds/586976.mp3?1674304416,"",,4,0,false,2,"Masterton 5881, New Zealand",-43.7033410957,172.8977331519,108,,,,108,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
147447717,2023/01/27 10:10 PM,2023-01-27,2023-01-27 09:10:00 UTC,Wellington,2034659,hovmoller,Thomas Hovmøller,2023-01-27 09:24:37 UTC,2024-07-25 11:45:49 UTC,research,CC0,https://www.inaturalist.org/observations/147447717,,https://static.inaturalist.org/sounds/589391.m4a?1674811314,"",Heard at night in the dark. Sounded like they were flying around between the trees while making the sound.,1,0,false,,"Selwyn District, Canterbury, New Zealand",-42.9879907522,171.7473868052,31,,,,31,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
147686164,2023-01-30 21:31:58,2023-01-30,2023-01-30 08:31:58 UTC,Wellington,58220,illona,illona keenan,2023-01-30 08:33:30 UTC,2024-08-09 03:01:35 UTC,research,,https://www.inaturalist.org/observations/147686164,,https://static.inaturalist.org/sounds/590785.m4a?1675098888,"","Unknown bird call in forest at night, which I now think is ruru",2,0,false,2,"PQM3+H3, Wilton, Wellington 6012, New Zealand",-41.26605555,174.75256841,6,,,,6,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
147816445,2023-02-01 20:59:00+13:00,2023-02-01,2023-02-01 07:59:00 UTC,Wellington,529909,clare10,Clare McCallum,2023-02-01 08:00:01 UTC,2024-08-08 18:05:19 UTC,research,,https://www.inaturalist.org/observations/147816445,,https://static.inaturalist.org/sounds/591362.m4a?1675238404,"","3 juveniles begging
",1,0,false,3,"North Island, Auckland, Auckland, NZ",-36.9356843157,174.6450325702,8,,,,8,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
149510728,2023/02/20 21:46,2023-02-20,2023-02-20 08:46:00 UTC,Wellington,1486838,rogerlatham,Roger Latham,2023-02-23 22:44:49 UTC,2024-08-06 04:04:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/149510728,,https://static.inaturalist.org/sounds/603255.m4a?1677192194,"",song and call,2,0,false,,"York Bay, Lower Hutt, New Zealand",-41.261602,174.910686,20,,,,20,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
153034013,2023-04-01 23:54:00+13:00,2023-04-01,2023-04-01 11:54:00 UTC,Wellington,3009611,awhesian,Awhesian,2023-04-01 12:55:14 UTC,2024-07-31 20:52:56 UTC,research,CC0,https://www.inaturalist.org/observations/153034013,,https://static.inaturalist.org/sounds/629024.m4a?1680353716,"","",1,0,false,3,"North Island, Papakura, Auckland, NZ",-37.0745333341,174.9038093308,105,,,,105,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
155285152,2023-04-16 19:54:56+12:00,2023-04-16,2023-04-16 07:54:56 UTC,Wellington,58997,davidanderson,"",2023-04-17 05:09:50 UTC,2024-08-03 17:26:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/155285152,,https://static.inaturalist.org/sounds/646538.m4a?1681708193,"","",1,0,false,3,"Paparoa, Paparoa National Park, NZ-WC-BU, NZ-WC, NZ",-42.1109298477,171.3487020416,10,,,,10,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
155285157,2023-04-16 19:56:07+12:00,2023-04-16,2023-04-16 07:56:07 UTC,Wellington,58997,davidanderson,"",2023-04-17 05:09:54 UTC,2024-08-06 05:24:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/155285157,,https://static.inaturalist.org/sounds/646539.m4a?1681708196,"","",2,0,false,3,"Paparoa, Paparoa National Park, NZ-WC-BU, NZ-WC, NZ",-42.1108646365,171.3488538379,10,,,,10,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
155285162,2023-04-16 19:57:09+12:00,2023-04-16,2023-04-16 07:57:09 UTC,Wellington,58997,davidanderson,"",2023-04-17 05:09:58 UTC,2024-07-26 11:29:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/155285162,,https://static.inaturalist.org/sounds/646540.m4a?1681708200,"","",1,0,false,3,"Paparoa, Paparoa National Park, NZ-WC-BU, NZ-WC, NZ",-42.1109082224,171.3486513311,10,,,,10,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
155285173,2023-04-16 19:59:27+12:00,2023-04-16,2023-04-16 07:59:27 UTC,Wellington,58997,davidanderson,"",2023-04-17 05:10:01 UTC,2024-08-08 20:36:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/155285173,,https://static.inaturalist.org/sounds/646541.m4a?1681708203,"","",1,0,false,3,"Paparoa, Paparoa National Park, NZ-WC-BU, NZ-WC, NZ",-42.1109259921,171.3488507366,10,,,,10,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
156551346,2023-04-25 21:02:01+12:00,2023-04-25,2023-04-25 09:02:01 UTC,Wellington,736224,kirstymyron,Kirsty Myron,2023-04-25 09:02:28 UTC,2024-08-03 13:57:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/156551346,,https://static.inaturalist.org/sounds/655698.m4a?1682413350,"",Exciting!! ,1,0,false,3,"North Island, Auckland, Auckland, NZ",-37.0452051386,174.8665636943,24,,,,24,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
156979843,2023-04-28 10:39:45+12:00,2023-04-28,2023-04-27 22:39:45 UTC,Wellington,5060023,leane3,Leane Makey,2023-04-28 01:03:32 UTC,2024-08-07 14:48:55 UTC,research,,https://www.inaturalist.org/observations/156979843,https://static.inaturalist.org/photos/271488281/medium.jpg,https://static.inaturalist.org/sounds/658739.m4a?1682643836,"","",3,0,false,3,"Gisborne, NZ-GI-GB, NZ",-37.8650122448,178.2602520958,9,,,,9,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
157037230,2023-04-28 20:02:18,2023-04-28,2023-04-28 08:02:18 UTC,Wellington,1155084,michele182,Michele Miori,2023-04-28 08:04:28 UTC,2024-11-02 11:58:17 UTC,research,,https://www.inaturalist.org/observations/157037230,,https://static.inaturalist.org/sounds/659174.mp3?1682669074,"",,2,0,false,2,"Manaia, Nuova Zelanda",-36.8620033333,175.4502016667,8,,,,8,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
157998758,2023-04-30 20:17:15+12:00,2023-04-30,2023-04-30 08:17:15 UTC,Wellington,3610384,ecojimmy,,2023-04-30 08:34:36 UTC,2024-08-06 05:04:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/157998758,,https://static.inaturalist.org/sounds/667989.m4a?1682843679,"","",1,0,false,3,"Cardinal McKeefry School, Wellington, Wellington, NZ",-41.2670901983,174.7580245818,23,,,,23,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
158509092,2023-05-01 18:02:49+12:00,2023-05-01,2023-05-01 06:02:49 UTC,Wellington,6813256,ruthtv75,,2023-05-01 06:06:57 UTC,2024-08-10 04:12:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158509092,,https://static.inaturalist.org/sounds/672411.m4a?1682921221,"","",1,0,false,3,"Khandallah Park, Wellington, Wellington, NZ",-41.2408730016,174.7871449684,4,,,,4,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
158509214,2023-05-01 18:06:44+12:00,2023-05-01,2023-05-01 06:06:44 UTC,Wellington,6813256,ruthtv75,,2023-05-01 06:07:34 UTC,2024-08-03 15:15:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158509214,,https://static.inaturalist.org/sounds/678365.m4a?1683080898,"","",1,0,false,3,"Khandallah Park, Wellington, Wellington, NZ",-41.2408981054,174.7873648258,4,,,,4,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
158518356,2023-05-01 18:51:29,2023-05-01,2023-05-01 06:51:29 UTC,Wellington,6812541,debh2023,,2023-05-01 06:52:52 UTC,2024-08-06 04:16:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158518356,,https://static.inaturalist.org/sounds/672490.m4a?1682923978,"",,1,0,false,2,New Zealand,-41.2662180711,174.7359758568,9,,,,27816,obscured,open,true,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
158562005,2023/04/30 06:00 AM,2023-04-30,2023-04-29 18:00:00 UTC,Wellington,57582,laura-nz,Laura Molles,2023-05-01 10:09:04 UTC,2024-07-31 16:52:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158562005,,https://static.inaturalist.org/sounds/672892.mp3?1682935653,"","Terrible low-volume recording, but there are some ruru calls in there!",1,0,false,,"Akaroa, New Zealand",-43.8118159602,172.9669473662,159,,,,159,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
159073418,2023/04/28 8:43 PM,2023-04-28,2023-04-28 08:43:00 UTC,Wellington,84804,emily_r,Emily Roberts,2023-05-02 05:10:43 UTC,2024-08-04 01:11:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/159073418,,https://static.inaturalist.org/sounds/676393.m4a?1683003828,"",,2,0,false,,"Pukeiti 4374, New Zealand",-39.1995133345,173.9787253069,15,,,,15,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
159336345,2022/12/11 9:00 PM,2022-12-11,2022-12-11 08:00:00 UTC,Wellington,1513074,richardlitt,Richard Littauer,2023-05-03 02:40:52 UTC,2024-07-30 04:45:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159336345,,https://static.inaturalist.org/sounds/678409.wav?1683081472,"",,1,0,false,,"Southland District, Southland, New Zealand",-44.8954011303,168.071229489,532,,,,532,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
159336346,2022/12/11 9:00 PM,2022-12-11,2022-12-11 08:00:00 UTC,Wellington,1513074,richardlitt,Richard Littauer,2023-05-03 02:40:52 UTC,2024-08-10 03:10:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159336346,,https://static.inaturalist.org/sounds/678410.wav?1683081477,"",,1,0,false,,"Southland District, Southland, New Zealand",-44.8954011303,168.071229489,532,,,,532,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
159746678,2023/04/28 7:54 PM,2023-04-28,2023-04-28 07:54:00 UTC,Wellington,16490,tony_wills,Tony Wills,2023-05-04 22:24:32 UTC,2024-10-26 13:08:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/159746678,,https://static.inaturalist.org/sounds/681288.wav?1683238516,"","",1,0,false,,"Waikanae, New Zealand",-40.872464786,175.0600139756,122,,,,122,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
161590406,2023-05-15 00:00:00,2023-05-15,2023-05-14 12:00:00 UTC,Wellington,382213,bytesnz,,2023-05-14 13:02:19 UTC,2024-07-29 17:07:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161590406,,https://static.inaturalist.org/sounds/696748.m4a?1684069344,"",,2,0,false,2,New Zealand,-41.3260115959,174.7538066436,32,,,,27816,obscured,open,true,gps,gps,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
170595773,2023-06-23,2023-06-23,,Wellington,7102786,krzysztof43428,Chris Chris,2023-07-02 07:17:42 UTC,2024-08-07 16:18:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/170595773,,https://static.inaturalist.org/sounds/757402.m4a?1688282265,"","Is it Kiwi? Which kind? Heard it on the trail twice 10 minutes apart, prob 2 different birds, 1st time higher on the trail, 2nd time near car parking",3,0,false,2,"7886, New Zealand",-43.4118067783,170.1771544665,47,,,,47,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
171268829,2023/07/05 9:16 PM,2023-07-05,2023-07-05 09:16:00 UTC,Wellington,2750585,glynnemac,,2023-07-05 20:33:14 UTC,2024-10-26 14:41:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/171268829,,https://static.inaturalist.org/sounds/760660.m4a?1688588953,"","Unidentified Nocturnal call - loud enough to be heard inside over tv. Went outside and recorded it under the trees. Got over four minutes of recordings. 
What is this please?",3,0,false,,"Eketāhuna, New Zealand",-40.6537198887,175.6929189133,31,,,,31,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
171593574,2023/06/26 7:48 PM,2023-06-26,2023-06-26 07:48:00 UTC,Wellington,917650,benzerante,Ben Zerante,2023-07-07 17:49:37 UTC,2024-08-04 17:07:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/171593574,,https://static.inaturalist.org/sounds/762430.m4a?1688752121,"",,2,0,false,,"Karori, Wellington, New Zealand",-41.291929399,174.7525712399,92,,,,92,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
171717947,2023/07/08 9:05:30PM,2023-07-08,2023-07-08 09:05:30 UTC,Wellington,16490,tony_wills,Tony Wills,2023-07-08 11:02:43 UTC,2024-02-06 22:37:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/171717947,,https://static.inaturalist.org/sounds/763006.wav?1688814120,"",,2,0,false,,"Waikanae, New Zealand",-40.8755143,175.0667946,1500,,,,1500,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
174848245,2023-07-25 22:09:04,2023-07-25,2023-07-25 10:09:04 UTC,Wellington,374016,obblue,Andrew Nevin,2023-07-25 12:13:07 UTC,2024-08-06 04:10:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/174848245,,https://static.inaturalist.org/sounds/777844.m4a?1690287191,"",,1,0,false,2,"Paihia, New Zealand",-35.2892429656,174.0947349972,8,,,,8,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
178499715,2023-08-15 18:45:03,2023-08-15,2023-08-15 06:45:03 UTC,Wellington,374016,obblue,Andrew Nevin,2023-08-15 09:00:21 UTC,2024-08-01 16:44:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/178499715,,https://static.inaturalist.org/sounds/793016.m4a?1692090025,"",,3,0,false,2,"Nelson, Mount Richmond Forest Park, NZ-NE, NZ",-41.2306931679,173.4351941916,8,,,,8,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
180094759,2023/08/24 9:41 PM,2023-08-24,2023-08-24 09:41:00 UTC,Wellington,16490,tony_wills,Tony Wills,2023-08-25 09:55:03 UTC,2024-08-10 06:21:38 UTC,research,CC-BY,https://www.inaturalist.org/observations/180094759,,https://static.inaturalist.org/sounds/799549.wav?1692957244,"",,2,0,false,,"Waikanae, New Zealand",-40.8729061222,175.0600998076,122,,,,122,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
181517472,2023-09-03 18:55:19,2023-09-03,2023-09-03 06:55:19 UTC,Wellington,1517216,jacobjh,,2023-09-03 06:56:25 UTC,2024-08-06 05:33:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/181517472,https://inaturalist-open-data.s3.amazonaws.com/photos/316347558/medium.jpeg,https://static.inaturalist.org/sounds/805404.m4a?1693724190,"",,3,0,false,2,"Eketāhuna 4900, New Zealand",-40.6414733333,175.70399,5,,,,5,,open,false,,,Morepork,Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
182041457,2023-09-07 00:51:55+12:00,2023-09-07,2023-09-06 12:51:55 UTC,Wellington,5283666,stephen-ao,,2023-09-06 12:52:10 UTC,2024-08-05 16:21:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/182041457,,https://static.inaturalist.org/sounds/807559.m4a?1694004732,"","",2,0,false,3,"Waikato, NZ",-37.8088214978,175.6030651439,7,,,,28329,obscured,open,true,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
182925186,2023-09-12 22:18:20+12:00,2023-09-12,2023-09-12 10:18:20 UTC,Wellington,396227,paulwilson,,2023-09-12 10:19:35 UTC,2024-10-25 13:50:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/182925186,,https://static.inaturalist.org/sounds/810940.m4a?1694513977,"",Still night. Crescent moon. Quite loud,2,0,false,3,"Te Ika-a-Māui/North Island, Wellington, Wellington, NZ",-41.2912641233,174.8012069521,4,,,,4,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
183625369,2023-09-17 18:08:04,2023-09-17,2023-09-17 06:08:04 UTC,Wellington,4761123,tangikaroro_ngahere,Tangikaroro Ngahere,2023-09-17 06:13:32 UTC,2023-09-17 23:07:46 UTC,research,,https://www.inaturalist.org/observations/183625369,https://static.inaturalist.org/photos/320388761/medium.jpeg,https://static.inaturalist.org/sounds/813960.wav?1694931231,"",Naturally occurring in Tangikaroro Native Reserve at dusk in the upper natural rock garden. ,4,0,false,2,Tangikaroro Native Nursery & Reserve,-37.7056603863,178.3160625771,186,,,,186,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
183963044,2023-09-19 22:46:03,2023-09-19,2023-09-19 10:46:03 UTC,Wellington,6133517,kiwipom,,2023-09-19 10:49:02 UTC,2024-10-25 13:22:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/183963044,,https://static.inaturalist.org/sounds/815306.m4a?1695120545,"","Sheep dominate, Ruru at 8 seconds",1,0,false,2,"Te Ore Ore, Masterton, New Zealand",-40.9571278684,175.6938974932,52,,,,52,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
184089603,2023-09-20 19:44:00,2023-09-20,2023-09-20 07:44:00 UTC,Wellington,3910880,jupal04,Julia Palmer,2023-09-20 07:44:56 UTC,2024-08-08 14:06:36 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/184089603,,https://static.inaturalist.org/sounds/815807.m4a?1695195899,"",Within 25 meters ,2,0,false,2,"Nukuhau, Taupō, New Zealand",-38.6467830815,176.0257682204,7,,,,7,,open,false,gps,gps,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
186139300,2023-10-04 22:23:28+13:00,2023-10-04,2023-10-04 09:23:28 UTC,Wellington,4018425,toheroa,,2023-10-04 09:25:20 UTC,2024-08-01 15:00:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186139300,,https://static.inaturalist.org/sounds/824799.m4a?1696411523,"","In regenerating kanuka forest in Ostend, Waiheke Island. One or more heard frequently at this location on most nights in recent weeks ",2,0,false,3,"Auckland, NZ",-36.613568837,175.1309804072,54,,,,28505,obscured,open,true,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
186971093,2023-10-10 22:08:20,2023-10-10,2023-10-10 09:08:20 UTC,Wellington,6545887,tj-turner,Tj T,2023-10-10 09:10:23 UTC,2024-08-21 00:58:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/186971093,,https://static.inaturalist.org/sounds/828284.wav?1696929027,"",,3,0,false,2,"Swanson, Auckland, New Zealand",-36.8911238713,174.572834624,15,,,,15,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
187091470,2023-10-11 20:06:00,2023-10-11,2023-10-11 07:06:00 UTC,Wellington,6133517,kiwipom,,2023-10-11 07:09:26 UTC,2024-08-10 07:19:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/187091470,,https://static.inaturalist.org/sounds/828698.m4a?1697008168,"",More Ruru than in the last one!,1,0,false,2,"Te Ore Ore, Masterton, New Zealand",-40.9553435395,175.6936654821,5,,,,5,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
187094052,2023-10-11 20:57:26+13:00,2023-10-11,2023-10-11 07:57:26 UTC,Wellington,7327328,joknight_nz,Joseph Knight,2023-10-11 07:58:09 UTC,2024-08-10 13:21:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/187094052,,https://static.inaturalist.org/sounds/828712.m4a?1697011091,"","",1,0,false,3,"North Island, Mangawhai, Northland, NZ",-36.1461000645,174.5585264962,5,,,,5,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
187997275,2023-10-18 21:10:51+13:00,2023-10-18,2023-10-18 08:10:51 UTC,Wellington,7416047,bolabolinha,,2023-10-18 08:15:09 UTC,2024-08-09 01:52:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/187997275,,https://static.inaturalist.org/sounds/832711.m4a?1697616911,"","",3,0,false,3,"Te Ika-a-Māui/North Island, Wellington, Wellington, NZ",-41.3380332942,174.7621924266,14,,,,14,,open,false,,,Ninox novaeseelandiae novaeseelandiae,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
188636546,2023-10-23 20:40:47+13:00,2023-10-23,2023-10-23 07:40:47 UTC,Wellington,762458,benknight,Ben Knight,2023-10-23 07:41:04 UTC,2024-08-01 18:12:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/188636546,,https://static.inaturalist.org/sounds/835538.m4a?1698046866,"","",1,0,false,3,"Te Ika-a-Māui/North Island, Paraparaumu, Wellington, NZ",-40.9214570275,175.0048392345,18,,,,18,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
188766219,2023/10/24 11:07 PM,2023-10-24,2023-10-24 10:07:00 UTC,Wellington,58320,lwnrngr,"",2023-10-24 10:24:08 UTC,2024-10-19 02:58:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/188766219,,https://static.inaturalist.org/sounds/836133.mp3?1698142948,"",,3,0,false,,"Waikato, NZ-WK, NZ",-37.9535649795,174.8311918077,100,,,,28329,obscured,open,true,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
189150956,2023-10-25 23:30:00+13:00,2023-10-25,2023-10-25 10:30:00 UTC,Wellington,2836601,katrinamccallum,,2023-10-27 20:03:52 UTC,2024-08-07 09:30:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/189150956,,https://static.inaturalist.org/sounds/837830.m4a?1698437038,"","",3,1,false,3,"Mair Park, Whangārei, Northland, NZ",-35.7122175149,174.3295627523,65,,,,65,,open,false,,,New Zealand Morepork,Ninox novaeseelandiae novaeseelandiae,Ruru (Morepork),Aves,413503
189322899,2023-10-29 20:50:57+13:00,2023-10-29,2023-10-29 07:50:57 UTC,Wellington,762458,benknight,Ben Knight,2023-10-29 07:51:50 UTC,2024-08-03 05:11:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/189322899,,https://static.inaturalist.org/sounds/838562.m4a?1698565912,"","",2,0,false,3,"Te Ika-a-Māui/North Island, Paraparaumu, Wellington, NZ",-40.9215223506,175.0050050054,9,,,,9,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
189741528,2023-11-02 21:32:41+13:00,2023-11-02,2023-11-02 08:32:41 UTC,Wellington,3610384,ecojimmy,,2023-11-02 09:01:48 UTC,2024-07-29 13:37:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/189741528,,https://static.inaturalist.org/sounds/840246.m4a?1698915712,"",Not sure. Coastal birds and kiwi also in the area. ,2,0,false,3,"Whangaruru North Head Scenic Reserve, NZ-NO-WN, NZ-NO, NZ",-35.3715986115,174.3619718421,8,,,,8,,open,false,,,Ruru (Morepork),Ninox novaeseelandiae,Ruru (Morepork),Aves,979817
